,uri,acousticness,valence,danceability,energy,key,instrumentalness,liveness,loudness,speechiness,tempo,duration,h/s
35941,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,0.0581,0.962,0.94,0.633,8,4.04e-05,0.281,-3.56,0.0467,121.003,248680,s
35942,spotify:track:4gXdMZkBN1neE9nX6yRALa,0.409,0.676,0.646,0.796,2,0.0,0.107,-6.152,0.366,83.093,265480,s
35943,spotify:track:561jH07mF1jHuk7KlaeF0s,0.209,0.254,0.637,0.678,0,0.0,0.156,-3.798,0.266,84.039,250760,s
35944,spotify:track:2AuU35arXZdYoscOIxHWSc,0.0968,0.456,0.836,0.494,9,0.0,0.078,-3.506,0.253,88.04,313947,s
35945,spotify:track:2kZZq09uK0oR9wwYJvgacb,0.0757,0.281,0.519,0.52,6,0.0,0.166,-4.547,0.03,129.862,231053,s
35946,spotify:track:16OFkCrdYH524sqvTPt6CT,0.284,0.967,0.816,0.669,6,0.0,0.0563,-7.925,0.0295,112.132,171813,s
35947,spotify:track:2wmEryA2YLaFwFvA63n3O2,0.279,0.354,0.439,0.454,0,0.0,0.123,-8.669,0.0308,204.263,249360,s
35948,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,0.0088,0.33,0.537,0.674,5,0.0,0.265,-5.134,0.0277,136.002,214107,s
35949,spotify:track:4YjjNHtEsTX6Af4mCTupT5,0.671,0.344,0.591,0.45,0,2.23e-05,0.159,-6.369,0.0266,135.893,226680,s
35950,spotify:track:6Gfmj0HbpvxTdW0sdlzTDU,0.0307,0.388,0.548,0.769,4,5.53e-06,0.0867,-4.853,0.0312,135.712,248280,s
35951,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,0.268,0.3,0.421,0.476,0,0.0,0.0816,-7.692,0.0298,169.784,228840,s
35952,spotify:track:2rxQMGVafnNaRaXlRMWPde,0.676,0.382,0.551,0.402,11,0.0,0.0928,-7.431,0.0262,103.313,193200,s
35953,spotify:track:1DA7FEKgQeyRPtU44L5DOf,0.386,0.434,0.607,0.536,10,0.0,0.102,-7.306,0.0305,147.986,226200,s
35954,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4,0.00585,0.527,0.544,0.781,6,0.0,0.191,-6.16,0.0311,144.075,221800,s
35955,spotify:track:5f67qP7EXnVPyhZYquhgQ3,0.84,0.219,0.638,0.367,4,0.0,0.0999,-7.906,0.0266,71.957,217120,s
35956,spotify:track:6iblnklMzUKIXAtjk5lzIy,0.816,0.198,0.52,0.333,2,0.0,0.188,-11.508,0.0302,74.165,259893,s
35957,spotify:track:3dAgQFdruU8ufWc5GE05xC,0.569,0.269,0.355,0.478,0,2.9e-06,0.194,-8.323,0.0335,102.971,266920,s
35958,spotify:track:1nCSr7oGeUv7sUEoYuAJFF,0.709,0.267,0.558,0.314,2,0.000319,0.193,-10.623,0.0295,125.59,271280,s
35959,spotify:track:1kFpL1itkwkdhO6kcmNJra,0.363,0.414,0.607,0.514,4,0.0,0.258,-6.631,0.0323,75.978,188291,s
35960,spotify:track:5ntYN4BQDroMzxfsjadAox,0.0773,0.323,0.549,0.427,0,0.0,0.118,-6.658,0.0323,114.028,257773,s
35961,spotify:track:1tSGw3h54aHModEHHL1HGK,0.826,0.67,0.552,0.225,0,0.0,0.111,-11.501,0.0477,138.002,219573,s
35962,spotify:track:4j6GMcVcqZf1r0GDqMtYp6,0.0724,0.57,0.6,0.698,9,1.64e-06,0.113,-5.86,0.0355,140.032,210373,s
35963,spotify:track:19PJ75UGKjpBo0muDNyxPW,0.253,0.339,0.577,0.649,7,5.03e-06,0.0798,-7.031,0.027,130.313,251333,s
35964,spotify:track:7CNd7rjfVt74TFlcOcnZgN,0.391,0.251,0.544,0.404,3,3.98e-06,0.157,-8.751,0.0354,129.518,290680,s
35965,spotify:track:1S4fpfX2u0hzFD9vb6FEB6,0.459,0.391,0.523,0.501,1,0.0,0.0818,-9.276,0.0366,158.179,201267,s
35966,spotify:track:4RYTi6AJnzLu6qYtkjZGvZ,0.411,0.188,0.656,0.482,0,1.44e-06,0.114,-8.453,0.0303,97.991,232653,s
35967,spotify:track:59JBsvbxoibwgWLVE61acB,0.211,0.319,0.438,0.661,5,0.0,0.0865,-5.189,0.0359,75.989,189823,s
35968,spotify:track:1tQGRq2WOBXjL3JWdWMONg,0.861,0.233,0.389,0.208,2,7.76e-06,0.192,-11.669,0.0359,90.346,254619,s
35969,spotify:track:6iNcyWk5iUEY7P9zeTc5hm,0.247,0.253,0.557,0.553,1,0.0,0.125,-7.954,0.0319,139.821,239987,s
35970,spotify:track:2oyS4THTUzUxT2lnHGzzIr,0.367,0.877,0.764,0.646,9,0.0,0.0849,-9.424,0.0302,116.141,174627,s
35971,spotify:track:7ce20yLkzuXXLUhzIDoZih,0.604,0.183,0.459,0.575,3,0.0,0.0885,-4.858,0.0573,111.881,215107,s
35972,spotify:track:46wsj9yMktwifcIhXhqj1b,0.711,0.276,0.561,0.313,2,0.000306,0.248,-10.624,0.029,125.522,270600,s
35973,spotify:track:0cV4xwUA4ue2deqq4CZFko,0.0275,0.375,0.616,0.728,9,0.0,0.228,-4.02,0.0278,111.934,219973,s
35974,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,0.0153,0.515,0.464,0.813,10,0.0,0.254,-6.185,0.0416,75.977,222533,s
35975,spotify:track:1nVLAEzhBXMJLR5zAl90Nl,0.000415,0.257,0.366,0.651,4,0.00526,0.271,-3.842,0.031,151.343,200707,s
35976,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,0.205,0.512,0.392,0.37,9,0.0096,0.0821,-10.888,0.0298,48.718,293293,s
35977,spotify:track:6TefPQD0oc88BNALpu4U87,0.205,0.436,0.489,0.647,9,0.0,0.0504,-3.424,0.027,167.792,269587,s
35978,spotify:track:3EUl8M6SzxZl03NPkB8mUd,0.554,0.457,0.702,0.632,9,0.0,0.127,-6.508,0.0247,102.404,263500,s
35979,spotify:track:65B1tEOv5W294uCKbmEcFV,0.0632,0.275,0.385,0.443,7,0.0,0.0898,-9.627,0.0295,151.278,294533,s
35980,spotify:track:392COIitLMUIOwLDEq7Yh7,0.312,0.309,0.641,0.429,5,3.69e-06,0.0385,-10.508,0.027,122.85,204933,s
35981,spotify:track:4u7KjVIQPdzGCcAwg4W5Kl,0.0983,0.47,0.466,0.702,0,1.29e-05,0.242,-4.308,0.032,150.309,191573,s
35982,spotify:track:1EPmjXdSdJgP08mrrmnw7h,0.885,0.43,0.729,0.248,0,2e-05,0.116,-8.772,0.0317,140.904,232640,s
35983,spotify:track:1p5kC161fWMA2QlwV3Vi4W,0.214,0.575,0.828,0.653,0,3.25e-06,0.0404,-6.245,0.0653,68.507,225107,s
35984,spotify:track:4hFSl2YfBUCY7RgZ8OhwCO,0.0966,0.422,0.478,0.681,9,1.77e-06,0.472,-6.911,0.0317,154.82,318667,s
35985,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,0.857,0.0765,0.407,0.147,2,2.89e-06,0.0913,-8.822,0.0355,141.284,229400,s
35986,spotify:track:0JmiBCpWc1IAc0et7Xm7FL,0.365,0.243,0.479,0.545,7,0.0,0.0963,-7.346,0.0688,74.897,252733,s
35987,spotify:track:6DEaND0SHv3sC11xobZLiy,0.101,0.483,0.558,0.719,11,0.0,0.212,-5.603,0.0419,158.031,243707,s
35988,spotify:track:3VLCtStwYsAL4LKZgeUvy3,0.619,0.208,0.52,0.379,0,1.85e-06,0.108,-9.906,0.0279,85.934,247053,s
35989,spotify:track:34Vn9nKfztyLco9lJazy4j,0.61,0.221,0.377,0.395,3,0.0,0.295,-8.622,0.0332,133.296,253373,s
35990,spotify:track:5hPZdsAI8Jo0mhq5J829Tb,0.492,0.221,0.53,0.305,6,0.0,0.137,-8.568,0.028,127.318,248040,s
35991,spotify:track:5mcWdITson4DJcYtH5xo0f,0.639,0.244,0.667,0.349,4,0.0,0.123,-9.844,0.0288,131.117,216040,s
35992,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,0.123,0.236,0.785,0.431,10,0.0,0.0887,-8.756,0.0364,127.085,159382,s
35993,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.297,0.533,0.752,0.488,6,9.11e-06,0.0936,-7.05,0.0705,136.041,201661,s
35994,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.157,0.422,0.532,0.869,11,0.00508,0.136,-5.094,0.172,159.803,208373,s
35995,spotify:track:2QClD0hEJbn3BmqUtwzuWs,0.03,0.576,0.504,0.605,11,0.0,0.381,-4.156,0.236,84.974,193594,s
35996,spotify:track:7qEHsqek33rTcFNT9PFqLf,0.751,0.446,0.501,0.405,1,0.0,0.105,-5.679,0.0319,109.891,182161,s
35997,spotify:track:74D7JUfU6HYeMx4bZhsHnG,0.63,0.224,0.605,0.365,7,6.83e-06,0.0554,-11.144,0.111,84.628,193668,s
35998,spotify:track:23T0OX7QOiIUFShSzbJ5Uo,0.0951,0.377,0.466,0.536,6,0.0,0.114,-6.227,0.0429,75.998,210773,s
35999,spotify:track:5g12xHasIIOu6rNGQ933qT,0.35,0.208,0.506,0.11,5,0.00144,0.139,-17.615,0.0307,70.554,255133,s
36000,spotify:track:23hDnIFoFlVTDA6y8YrJoR,0.455,0.199,0.667,0.381,3,0.0,0.116,-7.494,0.0294,135.975,273893,s
36001,spotify:track:0jn2XqaHliEpWd04ZykIHy,0.774,0.389,0.549,0.284,4,0.0,0.105,-8.383,0.0388,135.632,284427,s
36002,spotify:track:0LcspVKJxhEQQSvVMiTPWz,0.112,0.4,0.573,0.428,0,0.0,0.114,-7.414,0.0263,80.907,214160,s
36003,spotify:track:3fDsErbmOD3TuaSDuxSXav,0.535,0.141,0.566,0.507,6,0.00619,0.107,-6.973,0.0279,158.119,253373,s
36004,spotify:track:25zXRQGuwYZdIp88fVZOPC,0.0959,0.257,0.465,0.772,5,1.04e-05,0.167,-3.932,0.0378,155.83,215640,s
36005,spotify:track:0Al3wN3keprGTSgG8NBwjr,0.168,0.306,0.591,0.815,10,8.68e-06,0.142,-4.725,0.0366,118.024,198689,s
36006,spotify:track:7t8oQycrEftd8NuWdCcfQb,0.286,0.274,0.433,0.72,6,0.0,0.0936,-1.912,0.0312,139.765,247813,s
36007,spotify:track:4WnY4W5KrqglCdIus8X9Bo,0.022,0.288,0.49,0.716,4,0.00048,0.0526,-6.681,0.0441,74.988,286520,s
36008,spotify:track:4kdl5LATOjf8q4bvubBlBI,0.603,0.126,0.306,0.31,11,2.72e-05,0.112,-10.371,0.0336,207.508,214369,s
36009,spotify:track:0vZvEE9c2bmA6H8hVKxXEZ,0.3,0.176,0.405,0.384,4,0.0,0.106,-6.508,0.0263,137.492,212880,s
36010,spotify:track:63thx7OANplv4I4BQsanHk,0.0592,0.303,0.489,0.641,7,0.0,0.0857,-4.455,0.0282,136.095,190173,s
36011,spotify:track:503sFkc8Y2eyGnM6cu8kHm,0.526,0.364,0.474,0.528,7,0.0,0.109,-8.588,0.0276,144.366,227333,s
36012,spotify:track:1PoGWZbJPGmViVi7CYbDUK,0.836,0.296,0.483,0.431,8,5.19e-05,0.199,-7.656,0.0343,78.26,202627,s
36013,spotify:track:5aj0xPGiEUN3aI2oOYu14S,0.399,0.19,0.587,0.559,1,6.69e-06,0.0992,-7.742,0.0321,92.036,221173,s
36014,spotify:track:0w9LJae3sVlZlH2CnxTInF,0.00481,0.543,0.483,0.844,2,7.29e-05,0.405,-5.043,0.0314,151.977,229533,s
36015,spotify:track:0d0tJF80562KcMndcBcSfM,0.731,0.181,0.416,0.354,0,1e-06,0.0925,-6.357,0.0263,80.767,268560,s
36016,spotify:track:5Fhe63YOMZsGdB3CgCDuBi,0.225,0.624,0.554,0.755,2,0.0,0.301,-6.04,0.0319,77.962,225253,s
36017,spotify:track:5lVEylHJJXVmCu7TGUOihY,0.869,0.325,0.596,0.334,8,0.0,0.0972,-9.351,0.145,89.735,81580,s
36018,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,0.72,0.0895,0.498,0.235,1,0.0,0.144,-16.541,0.188,118.917,179080,s
36019,spotify:track:1Av69kr9JitqPWo7WJLS5q,0.898,0.119,0.493,0.13,4,0.0223,0.0941,-18.725,0.0369,109.852,187899,s
36020,spotify:track:6MjNwhuXUVxXKqsqzg1DCa,0.0807,0.527,0.809,0.549,1,0.0,0.42,-8.428,0.0902,125.973,232355,s
36021,spotify:track:6R3fPh5jG69WghLTYkxtYJ,0.697,0.638,0.783,0.322,6,0.0,0.105,-12.525,0.178,135.052,129000,s
36022,spotify:track:31tqdc6hO91Byv18aRLhNE,0.623,0.584,0.709,0.604,4,0.0,0.547,-9.048,0.405,82.999,177607,s
36023,spotify:track:6GYJS6BoWoAsTMPwBdL583,0.84,0.317,0.776,0.35,10,0.681,0.464,-11.659,0.122,132.108,175386,s
36024,spotify:track:5HlvxXjTjt372U0RvBAgJr,0.386,0.462,0.514,0.589,11,0.0,0.844,-6.783,0.308,90.203,150753,s
36025,spotify:track:0rKtyWc8bvkriBthvHKY8d,0.544,0.284,0.515,0.479,3,0.00598,0.191,-7.458,0.0261,88.964,209274,s
36026,spotify:track:2NmqgQROqC250hrqXj7C5b,0.396,0.871,0.726,0.262,5,0.0,0.079,-15.473,0.0464,86.071,233064,s
36027,spotify:track:0ZxY3V9miXeKIeKS3hgjCI,0.0102,0.36,0.819,0.756,0,0.0,0.0952,-6.962,0.345,109.996,174602,s
36028,spotify:track:3i5qVV8azKqGFK4Gzdt5YS,0.659,0.245,0.551,0.386,0,0.0,0.125,-10.22,0.132,116.409,199387,s
36029,spotify:track:3tQXcgANtsWFikbevMflJy,0.71,0.373,0.693,0.402,9,2.11e-06,0.368,-12.591,0.414,118.796,112000,s
36030,spotify:track:26OhjtaTamFocE08t83ml6,0.775,0.424,0.766,0.548,10,5.57e-06,0.1,-4.29,0.235,82.944,161985,s
36031,spotify:track:2MXxEGl4WdiOqUjhzDjCmh,0.797,0.373,0.841,0.403,7,0.0,0.0871,-12.39,0.375,110.062,97881,s
36032,spotify:track:1A43TfohQt3H6K5zg28ExD,0.867,0.753,0.793,0.441,2,0.0,0.111,-10.297,0.579,74.746,89652,s
36033,spotify:track:2icVMtiC4OalZXYJTnynlu,0.171,0.358,0.645,0.272,8,0.0,0.337,-17.213,0.343,110.479,99474,s
36034,spotify:track:1VGzxJnVQND7Cg5H5wGj14,0.619,0.204,0.672,0.588,1,0.241,0.0992,-9.573,0.133,169.033,174358,s
36035,spotify:track:6tAqYm2Wcy2yrPixShJMS6,0.481,0.436,0.87,0.341,9,0.0027,0.329,-14.15,0.439,119.054,160105,s
36036,spotify:track:695wdI2J0YauDh8jyaC3un,0.315,0.171,0.601,0.758,7,0.0,0.076,-9.4,0.442,95.971,72255,s
36037,spotify:track:2MrNxRfW3Ja9aFOdNu3vNC,0.756,0.565,0.824,0.448,0,3.5e-05,0.126,-14.694,0.0945,129.989,88644,s
36038,spotify:track:4P1L6AniTDJzANaubzWGYs,0.462,0.244,0.698,0.183,8,0.000424,0.335,-20.188,0.299,143.96,120000,s
36039,spotify:track:1FZNiU5U4xXuGQMpO6OdGz,0.759,0.277,0.564,0.374,1,0.0,0.0989,-14.132,0.459,97.387,120216,s
36040,spotify:track:19NEYj0nF2FHMr9X2HYxQd,0.416,0.624,0.703,0.39,2,0.0,0.178,-16.091,0.454,79.884,124891,s
36041,spotify:track:32ba0Jf4FfjK5mZOy0Mctq,0.502,0.519,0.862,0.357,5,4.78e-05,0.0955,-20.128,0.306,140.026,205740,s
36042,spotify:track:4g961nx81RWUkg61J6UuG9,0.298,0.72,0.752,0.613,11,0.0,0.259,-6.721,0.224,85.903,155141,s
36043,spotify:track:7J0aVprIHC5OHCYLYYZKOC,0.965,0.663,0.479,0.278,0,2.11e-05,0.104,-15.61,0.399,175.182,122070,s
36044,spotify:track:2c9iVAV8Vte2POKrVZFC02,0.499,0.244,0.911,0.255,8,0.000246,0.0937,-15.257,0.153,137.994,213943,s
36045,spotify:track:5upvgFPkMg0OpXFQStx4Tf,0.731,0.348,0.726,0.431,8,0.0,0.696,-8.765,0.135,144.026,173333,s
36046,spotify:track:25yup6WYnPoITrfzhkBLmt,0.182,0.363,0.805,0.479,6,3.41e-06,0.346,-9.238,0.363,80.454,152500,s
36047,spotify:track:4G9kNnIG1z65Y6EIrJ6WXG,0.243,0.207,0.455,0.559,1,0.000134,0.115,-11.35,0.41,167.82,184137,s
36048,spotify:track:0CvaOecRnYE1fyErhpXgbK,0.841,0.129,0.686,0.195,5,0.00109,0.0816,-15.136,0.151,105.99,167993,s
36049,spotify:track:7CcPttAk27UP2iR21ofxi4,0.917,0.454,0.834,0.368,11,0.0,0.099,-9.177,0.132,90.983,108121,s
36050,spotify:track:47QVAwFA8lGN4xRpT2ireK,0.274,0.248,0.861,0.398,5,0.0,0.27,-10.159,0.362,126.197,95556,s
36051,spotify:track:2sYIV6KBonwGhNlHSnMClb,0.843,0.294,0.786,0.34,8,0.0,0.106,-13.642,0.452,73.998,133407,s
36052,spotify:track:3H2JThgdBxezwj1wwafQS8,0.0769,0.203,0.671,0.529,0,0.000335,0.0856,-7.226,0.307,161.989,165820,s
36053,spotify:track:0qthCuDzBzUFBFT3Y4M8OD,0.316,0.471,0.725,0.582,10,1.91e-05,0.106,-13.081,0.431,89.956,117499,s
36054,spotify:track:3Gr486MMVsToeqegJ0Z9qt,0.874,0.346,0.705,0.368,0,1.96e-05,0.0985,-10.287,0.0334,109.982,168614,s
36055,spotify:track:4pvasygAniT8WV5Qwou9JD,0.897,0.3,0.564,0.447,4,0.0,0.0977,-7.587,0.116,111.39,234081,s
36056,spotify:track:1bJlp0YS44XRD7zILfkAxZ,0.336,0.315,0.793,0.331,5,7.03e-06,0.101,-10.638,0.115,155.001,161110,s
36057,spotify:track:2S5CxAm0tPTUQeaVwCXCil,0.097,0.176,0.766,0.488,0,0.0,0.0971,-7.161,0.0455,135.071,179556,s
36058,spotify:track:3UYn4qdsgnQlbOgYiVIyYJ,0.931,0.469,0.652,0.483,6,0.0,0.0959,-8.92,0.246,78.267,224000,s
36059,spotify:track:0JmaAWXXjqAlce46xjNl6y,0.158,0.0994,0.753,0.213,11,0.0196,0.0913,-16.195,0.0476,129.987,242808,s
36060,spotify:track:6pUv9mePlEwWRtQT2OusWl,0.879,0.175,0.769,0.48,11,0.00145,0.106,-11.74,0.204,113.97,109427,s
36061,spotify:track:2ug4O8QAEdoBjUtoXixLM9,0.556,0.506,0.839,0.237,0,4.35e-05,0.186,-15.698,0.319,133.937,118596,s
36062,spotify:track:54yT3t8hSaJUvdHer3ZaB1,0.741,0.645,0.839,0.539,0,0.0,0.0966,-9.238,0.0926,124.921,83000,s
36063,spotify:track:136K7vs8qhkpWfKmculLG3,0.439,0.385,0.661,0.498,0,0.00147,0.398,-7.187,0.0369,80.019,173558,s
36064,spotify:track:5s94Qgt44mZMfOEZcAoWIq,0.904,0.688,0.474,0.499,11,0.0,0.0763,-10.901,0.529,78.759,132928,s
36065,spotify:track:6qxxdP4mVAi6BLhEqGALS2,0.191,0.382,0.576,0.211,4,0.0,0.133,-14.476,0.0824,101.252,112000,s
36066,spotify:track:5AB8TKffBAzI5uhFiTXSfg,0.132,0.329,0.808,0.331,5,0.0,0.225,-13.457,0.0557,140.03,219482,s
36067,spotify:track:1Xifn3lhn8hkseR4ydwurn,0.319,0.769,0.786,0.382,10,0.0,0.208,-11.584,0.36,89.776,84584,s
36068,spotify:track:4xxnseavj6p3l3HMIAT9sU,0.119,0.35,0.631,0.492,0,0.0,0.115,-9.203,0.0422,77.516,161109,s
36069,spotify:track:0ykJDBC0HFnww2JSqcl1bT,0.557,0.51,0.759,0.509,1,1.48e-06,0.102,-9.378,0.298,86.035,156343,s
36070,spotify:track:6stJFXhjuIPdoOzTiunTEa,0.763,0.541,0.438,0.548,11,0.0,0.129,-8.483,0.409,167.027,121856,s
36071,spotify:track:30bqVoKjX479ab90a8Pafp,0.0967,0.323,0.585,0.471,4,0.0184,0.115,-9.934,0.0616,93.099,142000,s
36072,spotify:track:1CQZCxH7sTLnWi2FZkOrrS,0.446,0.209,0.884,0.293,4,0.0,0.12,-11.233,0.0917,115.015,112065,s
36073,spotify:track:4FQhyNbmwSKX4S2DiDOt5k,0.218,0.215,0.726,0.415,11,0.386,0.107,-11.693,0.167,81.976,93701,s
36074,spotify:track:6hbK9zJUAlB5PYL15SzKtB,0.911,0.41,0.634,0.32,1,0.000159,0.0859,-9.514,0.093,79.931,150000,s
36075,spotify:track:5RNcWkGn9G7slvdDWZIaYt,0.42,0.855,0.754,0.498,9,0.0,0.103,-12.182,0.148,82.009,140488,s
36076,spotify:track:3X4sErWRnQCmhhZMGv6r51,0.923,0.231,0.764,0.296,8,0.00141,0.168,-14.544,0.269,103.075,195745,s
36077,spotify:track:0K4gxQ2u3545b0GAu85ObO,0.367,0.0417,0.685,0.23,0,0.000971,0.101,-12.525,0.0388,96.085,165000,s
36078,spotify:track:2xjrZqL5lrixh9D1dfkg0Q,0.352,0.141,0.775,0.399,0,0.0551,0.258,-10.059,0.0566,109.944,157108,s
36079,spotify:track:1I2FEhKThjn3j9ymy4wJXY,0.331,0.423,0.739,0.527,7,0.0,0.35,-11.27,0.131,127.857,202500,s
36080,spotify:track:69XgyxmE6zl5SmHf2NvjqU,0.782,0.696,0.506,0.33,6,0.0,0.132,-12.362,0.0892,72.871,136438,s
36081,spotify:track:4EpFdE9kZXIf8npcgz84Ye,0.897,0.153,0.551,0.443,0,0.0,0.0611,-13.793,0.491,75.245,180178,s
36082,spotify:track:0XYQ2gvDqyDsbXaPpFBDH3,0.119,0.263,0.536,0.47,8,0.0,0.113,-6.873,0.0362,79.8,186016,s
36083,spotify:track:5DqdesEfbRyOlSS3Tf6c29,0.374,0.397,0.732,0.463,11,0.0,0.194,-6.972,0.0287,95.971,212607,s
36084,spotify:track:4KMR0q5skgPUVS1e1IgCJJ,0.515,0.39,0.566,0.496,1,0.0,0.0957,-8.427,0.176,80.005,127431,s
36085,spotify:track:5e8DUgWO5Zt96FN66VTyoo,0.577,0.118,0.543,0.268,11,0.000702,0.286,-17.464,0.0862,174.018,282307,s
36086,spotify:track:0QIDEuvwFy2HHZBEndKTUu,0.454,0.391,0.809,0.461,0,0.0,0.111,-11.588,0.0615,105.045,181179,s
36087,spotify:track:1YLx4OFQPxv85TH0vYv091,0.489,0.523,0.644,0.437,0,1.52e-06,0.0832,-9.459,0.0834,162.026,124444,s
36088,spotify:track:0sFqD0Mxcv3QLVyrWEddJ0,0.628,0.103,0.707,0.334,1,0.135,0.157,-15.185,0.0907,127.973,158932,s
36089,spotify:track:6g9j0icThi6na5hNkQP9qW,0.607,0.0868,0.498,0.175,6,0.114,0.104,-22.39,0.327,173.961,160697,s
36090,spotify:track:0J84S7kKSIvtdARzyWPAPj,0.525,0.342,0.764,0.419,4,2.24e-06,0.368,-13.796,0.207,124.028,141438,s
36091,spotify:track:1TWQ2yJE0JbaqZOqS9Akpu,0.727,0.401,0.718,0.309,4,0.0,0.193,-14.972,0.494,139.952,153071,s
36092,spotify:track:2U8tH2LXMh5EQvI6oBhSHJ,0.363,0.229,0.798,0.613,6,0.0,0.762,-9.037,0.204,97.013,220396,s
36093,spotify:track:3p8iG863bPsafyReUXaqXO,0.892,0.575,0.697,0.354,5,2.48e-06,0.0539,-15.064,0.206,78.007,163109,s
36094,spotify:track:7eJMfftS33KTjuF7lTsMCx,0.731,0.348,0.726,0.431,8,0.0,0.696,-8.765,0.135,144.026,173333,s
36095,spotify:track:3ujQj2pPkEccYeXdjHGQTM,0.203,0.46,0.609,0.49,10,0.0,0.265,-9.792,0.0767,90.009,237511,s
36096,spotify:track:7sQhhSlMui3JOZ4s2j4IjM,0.707,0.15,0.733,0.402,9,0.0,0.111,-8.774,0.0337,108.005,146667,s
36097,spotify:track:69ePYRzwQIVynhGb2R0GAm,0.633,0.236,0.518,0.623,9,0.0,0.103,-8.936,0.424,81.99,86710,s
36098,spotify:track:3ixmmYXzsJgiY6hP81LQr0,0.921,0.121,0.659,0.349,1,0.0,0.13,-12.922,0.0801,103.824,124656,s
36099,spotify:track:15V3N9RElA9VadaaPkdz49,0.55,0.187,0.534,0.369,1,0.0,0.299,-14.094,0.306,180.313,122828,s
36100,spotify:track:50HURWGNsCiJw4qFDQu40X,0.726,0.198,0.59,0.443,11,6.11e-06,0.387,-11.408,0.0466,120.025,134021,s
36101,spotify:track:1CllnMh66pnKIeEpJrTYxp,0.328,0.323,0.785,0.49,3,1.47e-05,0.429,-8.826,0.0311,113.071,174159,s
36102,spotify:track:37Ca4ZIiCQbq8tD67MKjfl,0.836,0.664,0.781,0.37,1,3.92e-05,0.0944,-14.017,0.353,89.984,171212,s
36103,spotify:track:6PAr1wwpxJQhHn2c6wKN4O,0.689,0.506,0.796,0.495,8,0.0,0.107,-9.895,0.251,120.001,160115,s
36104,spotify:track:3fge2gYpdW0ryk65deMuTV,0.618,0.122,0.657,0.329,2,0.000264,0.163,-11.076,0.179,119.881,150000,s
36105,spotify:track:3iOT2ei8DJEdDMbXb1hy0b,0.533,0.195,0.798,0.379,1,1.47e-05,0.105,-14.064,0.167,131.25,116870,s
36106,spotify:track:5PqreNOgHtz0JusSoeitaF,0.752,0.337,0.647,0.341,0,0.0,0.102,-8.51,0.0382,79.072,175243,s
36107,spotify:track:4LPWmiQA26WWIN6KK0dqmR,0.515,0.392,0.667,0.468,2,0.0,0.115,-8.158,0.0397,124.945,122958,s
36108,spotify:track:4CxFN5zON70B3VOPBYbd6P,0.913,0.206,0.561,0.0848,2,2.62e-05,0.112,-15.099,0.0404,102.128,219147,s
36109,spotify:track:3UkPmK7Sk0wuLXzVnQihva,0.0616,0.197,0.748,0.694,1,0.000167,0.331,-7.616,0.0861,115.044,134609,s
36110,spotify:track:79DIpN8yn99s9u76pRzloJ,0.658,0.372,0.652,0.483,8,0.0,0.393,-9.964,0.291,75.987,134881,s
36111,spotify:track:3a2u2qDijKes0TpHczoVYB,0.481,0.652,0.777,0.457,4,0.0,0.114,-6.525,0.0823,136.037,162353,s
36112,spotify:track:06NfzaCnz9aE1mDR07eQjd,0.948,0.703,0.617,0.412,7,0.0,0.101,-8.447,0.0443,94.992,164415,s
36113,spotify:track:4Zc4kyc7VSdZNF9wFeBIcz,0.124,0.0917,0.655,0.56,9,3.75e-06,0.106,-7.97,0.0389,154.957,168484,s
36114,spotify:track:0Y9D1Bc4fAkeZnVsGKdij6,0.105,0.29,0.305,0.715,7,0.0495,0.0906,-7.54,0.0554,82.977,251015,s
36115,spotify:track:1eCTQhsNA31FcwyNcJcf86,0.686,0.507,0.702,0.616,6,0.0,0.145,-4.903,0.326,80.482,156188,s
36116,spotify:track:40tbxxpvCbPFyB2KZxjWXD,0.132,0.68,0.627,0.711,11,0.0,0.287,-4.562,0.0631,85.022,209118,s
36117,spotify:track:0MVvZYjUh20I13vor30dYe,0.159,0.164,0.447,0.4,1,4.09e-06,0.153,-8.462,0.0285,75.959,231630,s
36118,spotify:track:24aN8j7dBw0FxxKUBlCtd6,0.178,0.465,0.654,0.795,0,0.0,0.19,-4.419,0.0536,120.019,185750,s
36119,spotify:track:2Ie9eahtnfKDIswYy6WgkX,0.0321,0.323,0.588,0.698,3,0.0,0.176,-4.824,0.0507,114.874,243960,s
36120,spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,0.0559,0.619,0.514,0.911,1,0.0,0.775,-2.027,0.41,161.109,254027,s
36121,spotify:track:5PYQUBXc7NYeI1obMKSJK0,0.194,0.385,0.77,0.882,8,0.0,0.316,-4.792,0.0602,99.991,223523,s
36122,spotify:track:1GRRsLuoIH3Lkl2L23HEiK,0.00231,0.711,0.728,0.888,7,7.39e-06,0.302,-4.026,0.0369,127.974,201080,s
